Ticker,Security,Sector,Price_Start,Price_End,Price_Volatility,Start_Date,End_Date,PE_Ratio_Mean,PE_Ratio_Median,PE_Ratio_Std,PE_Ratio_First,PE_Ratio_Last,PE_Ratio_Max,PE_Ratio_Min,PE_Ratio_Zero_Count,PE_vs_Industry_Mean,PE_vs_Industry_Zero_Count,ROE_Mean,ROE_First,ROE_Last,ROE_Std,Debt_to_Equity_Mean,Debt_to_Equity_First,Debt_to_Equity_Last,Avg_Dividend_Yield,Dividend_Stability,Total_Dividends,Dividend_Payout_Volatility,PE_Ratio_Mean_,PE_vs_Industry_Mean_Excluding_Zeros,Years,CAGR_10Y,CAGR_10Y_Percent,Dividend_Payer,Dividend_Yield,PE_Ratio_Change,ROE_Change,Debt_to_Equity_Change,PE_Ratio_Range,PE_Ratio_CV,ROE_Volatility,PE_Growth,Volatility_Bin
AON,Aon,Financials,82.79,345.99,0.09479496168603142,2014-04-01,2024-07-01,27.78238095238095,24.815,11.127253032373158,20.54,29.2,72.0,17.64,0,1.6173704947094032,0,-1.424945238095238,0.1572,0.8345,7.575187032294652,-14.768095238095238,3.1,6.77,0.0026531801013103826,0.0007685237000252626,18.61,0.13450429488542312,27.78238095238095,1.6173704947094032,10.250513347022586,0.15560761222984398,15.560761222984398,1,22.47856021258606,0.4216163583252191,4.3085241730279895,1.1838709677419352,54.36,0.40051473815168287,-5.316125019948559,0.034915412453079275,Very Low
NUE,Nucor,Materials,38.18,150.34,0.15791033012263106,2014-04-01,2024-07-01,13.307380952380951,12.59,7.335852174057785,21.21,14.53,34.37,3.11,0,0.6048417205560922,0,0.18761904761904763,0.0728,0.1153999999999999,0.15018492379615275,0.7661904761904762,0.93,0.59,0.007300325598442304,0.0026964863805121033,17.794,0.06134137451706047,13.307380952380951,0.6048417205560922,10.250513347022586,0.15560263843096145,15.560263843096145,1,46.60555264536407,-0.314945780292315,0.5851648351648338,-0.36559139784946243,31.259999999999998,0.5512619049765204,0.8004780202333014,-0.03622874726807257,Medium
BLK,BlackRock,Financials,248.68,944.9,0.12083827836959185,2014-04-01,2024-07-01,16.678571428571427,15.695,3.211859556681563,13.67,23.32,23.32,11.64,0,0.9412987967304215,0,0.1377190476190476,0.1178999999999999,0.1509,0.018667295492975598,4.610952380952381,7.58,2.21,0.007499088221654762,0.0010606109997133818,144.75,1.1180946803762704,16.678571428571427,0.9412987967304215,10.250513347022586,0.15503858068453025,15.503858068453024,1,58.20733472736046,0.7059253840526701,0.27989821882951776,-0.7084432717678101,11.68,0.19257402052908731,0.13554621394574448,0.05348683712670921,Low
FAST,Fastenal,Industrials,18.65,71.05,0.13352684957764993,2014-04-01,2024-07-01,24.334761904761905,22.869999999999997,5.651555036640082,24.06,35.35,37.57,16.0,0,1.171482655686249,0,0.30683095238095237,0.2564,0.3331,0.028946498066093625,0.4007142857142857,0.22,0.32,0.007899204644321258,0.0020539361657130133,10.525,0.1290263840524458,24.334761904761905,1.171482655686249,10.250513347022586,0.1548393555835046,15.48393555835046,1,56.434316353887404,0.4692435577722362,0.2991419656786271,0.4545454545454546,21.57,0.23224205187453129,0.09434021516236894,0.03824779459862904,Medium
ITW,Illinois Tool Works,Industrials,69.46,262.07,0.10538302234868803,2014-04-01,2024-07-01,20.26904761904762,20.755000000000003,5.295768586759277,10.35,22.67,29.5,9.57,0,0.9709000960332566,0,0.6604738095238095,0.3038,1.1156,0.252607045707817,3.2514285714285713,1.36,3.67,0.006693014150011962,0.0009628166446793861,40.34,0.3272684612985849,20.26904761904762,0.9709000960332566,10.250513347022586,0.15431627004910098,15.431627004910098,1,58.07659084365103,1.1903381642512079,2.6721527320605656,1.6985294117647054,19.93,0.2612736763113939,0.3824633801754265,0.07949078234318496,Low
CSX,CSX Corporation,Industrials,8.74,34.42,0.12762310264351395,2014-04-01,2024-07-01,16.50547619047619,16.104999999999997,4.561603377921854,14.49,18.5,26.03,7.93,0,0.7989380453225516,0,0.25723809523809527,0.1725,0.2924,0.0882195928472641,2.073095238095238,1.93,2.33,0.004503274326203386,0.0015114836321108295,3.425999,0.02067356033275769,16.50547619047619,0.7989380453225516,10.250513347022586,0.15370635357865314,15.370635357865314,1,39.19907322654462,0.27674258109040717,0.695072463768116,0.20725388601036276,18.1,0.2763690865552816,0.3429491761926224,0.0241204237609407,Low
AMGN,Amgen,Health Care,88.91,319.63,0.10151475933379554,2014-04-01,2024-07-01,20.90642857142857,16.275,12.060445694435675,13.62,40.93,55.18,11.47,0,0.5983410895828832,0,0.6514309523809524,0.2203,0.6849,0.565152621082256,7.703095238095237,1.85,11.07,0.008238329800253638,0.0010001897443107184,61.14,0.5012138575602764,20.90642857142857,0.5983410895828832,10.250513347022586,0.15246398839089537,15.246398839089537,1,68.76616803509167,2.0051395007342148,2.108942351339083,4.9837837837837835,43.71,0.5768773778472085,0.8675556772619526,0.1133163969609754,Low
XYL,Xylem Inc.,Industrials,34.28,134.64,0.13111883559096357,2014-04-01,2024-07-01,35.71357142857143,33.58,14.164477523691575,23.01,39.37,69.58,16.18,0,1.68519204733061,0,0.13014761904761904,0.1244,0.0803,0.037653136027818244,1.434047619047619,1.18,0.51,0.003497964902259478,0.0006238492653915985,9.848,0.07332761037747071,35.71357142857143,1.68519204733061,10.250513347022586,0.15067363823801938,15.067363823801937,1,28.728121353558926,0.7109952194697955,-0.3545016077170418,-0.5677966101694915,53.4,0.3966133029294227,0.2893109862735294,0.05379186227781951,Medium
CI,Cigna,Health Care,86.08,344.98,0.1344193034753024,2014-04-01,2024-07-01,15.548571428571428,15.145,4.902928727253703,11.82,32.55,32.55,7.99,0,0.49309960677174075,0,0.14532619047619044,0.192,0.0709,0.03516892377892323,2.945952380952381,4.11,2.73,0.0016665603842710031,0.0021963024062294206,17.84,0.5712854059913682,15.548571428571428,0.49309960677174075,10.250513347022586,0.15067311981073916,15.067311981073917,1,20.724907063197026,1.7538071065989844,-0.6307291666666667,-0.33576642335766427,24.559999999999995,0.3153298519916935,0.24199990148840472,0.10387066840517134,Medium
ORCL,Oracle Corporation,Information Technology,35.93,140.97,0.08603688881764067,2014-04-01,2024-07-01,23.432142857142857,18.19,10.231801342422623,15.03,36.33,55.15,13.54,0,0.6943425211329289,0,-0.15633095238095235,0.2425,1.4132,4.947920704477697,0.8776190476190476,0.9,11.8,0.004257430332569312,0.0005490700236503259,10.08,0.09202332684122448,23.432142857142857,0.6943425211329289,10.250513347022586,0.15038225399713,15.038225399713001,1,28.054550514890064,1.4171656686626746,4.827628865979382,12.11111111111111,41.61,0.43665666451430185,-31.650294641719086,0.08991812604962068,Very Low
ROP,Roper Technologies,Information Technology,137.52,555.67,0.09884160486624743,2014-04-01,2024-07-01,28.12547619047619,26.15,9.450129487403204,22.81,40.65,46.94,10.03,0,0.8775251970963088,0,0.14525952380952378,0.1411,0.0821,0.04770913937869261,0.9397619047619047,0.82,0.7,0.0015214431270819085,0.00017865669070444342,19.47,0.16715877407162608,28.12547619047619,0.8775251970963088,10.250513347022586,0.1497994756765031,14.97994756765031,1,14.157940663176264,0.7821131082858396,-0.4181431608788093,-0.14634146341463414,36.91,0.33599891512603774,0.3284406979142569,0.057986833988199926,Very Low
AIZ,Assurant,Financials,53.12,198.14,0.10581750900711455,2014-04-01,2024-07-01,15.169285714285715,13.985,7.157348736841497,7.64,14.13,36.94,6.44,0,0.8826969574803011,0,0.1017047619047619,0.1035,0.1485,0.055554073646515024,6.112380952380953,4.72,5.72,0.005773832539829301,0.0010601520740972598,24.0,0.13867968758664306,15.169285714285715,0.8826969574803011,10.250513347022586,0.14978940064159363,14.978940064159364,1,45.18072289156627,0.8494764397905761,0.43478260869565216,0.21186440677966104,30.499999999999996,0.4718316255392991,0.5462288353669893,0.06182326581060282,Low
EA,Electronic Arts,Communication Services,35.04,143.27,0.13269986676354317,2014-04-01,2024-07-01,33.06857142857143,31.21,18.397889933548594,116.8,36.83,116.8,9.55,0,1.1418656595889174,0,0.2224642857142857,0.0513999999999999,0.1401,0.11056436117335672,0.7838095238095238,1.02,0.77,0.0005420578945769021,0.0007055336419516567,2.92,0.0899038071564888,33.06857142857143,1.1418656595889174,10.250513347022586,0.1495272435444539,14.95272435444539,1,8.333333333333332,-0.6846746575342466,1.7256809338521457,-0.24509803921568626,107.25,0.5563557522673239,0.4969982521839763,-0.10648699926405658,Medium
PCAR,Paccar,Industrials,28.67,98.43,0.12263497647868218,2014-04-01,2024-07-01,13.099285714285713,11.219999999999999,5.499437839499839,12.61,11.0,32.42,7.47,0,0.6440602026266815,0,0.2074142857142857,0.1822,0.2724,0.05962596656241092,1.7583333333333333,1.92,1.32,0.011593632349777264,0.013466519573801421,20.71667,0.6647046237334168,13.099285714285713,0.6440602026266815,10.250513347022586,0.1490885209763151,14.90885209763151,1,72.25905127310777,-0.1276764472640761,0.49506037321624574,-0.31249999999999994,24.950000000000003,0.4198273065761369,0.287472805246144,-0.013237268531263058,Low
A,Agilent Technologies,Health Care,35.79,141.17,0.10773155606525747,2014-04-01,2024-07-01,36.40238095238095,30.97,18.685911584768203,16.96,29.29,118.41,16.96,0,1.1022280827090123,0,0.16022619047619044,0.1348,0.2339999999999999,0.06675065016408968,0.8911904761904762,0.96,0.86,0.002264943771876841,0.0016554463779821572,6.8672629999999995,0.12069434520652644,36.40238095238095,1.1022280827090123,10.250513347022586,0.1485608187218701,14.85608187218701,1,19.187658563844646,0.7270047169811319,0.735905044510385,-0.10416666666666664,101.44999999999999,0.5133156429853257,0.416602616374436,0.05474974315961245,Low
SO,Southern Company,Utilities,28.72,89.45,0.07276064279994425,2014-04-01,2024-07-01,19.29261904761905,15.525,10.92817684112258,11.44,20.8,64.58,10.37,0,1.0728133303477758,0,0.0973238095238095,0.1103,0.1313,0.028318931093957223,2.8138095238095238,2.23,2.9,0.014388125301884718,0.003065304801467279,25.872,0.06039382943766981,19.29261904761905,1.0728133303477758,10.250513347022586,0.1452421315538719,14.524213155387189,1,90.08356545961003,0.8181818181818183,0.19038984587488672,0.3004484304932735,54.21,0.5664434058511747,0.2909763934695674,0.06005695742240835,Very Low
GS,Goldman Sachs,Financials,137.97,492.65,0.14723006705227598,2014-04-01,2024-07-01,10.809761904761904,9.66,4.5137051397127665,8.84,14.46,25.56,5.47,0,0.6357673497023112,0,0.09558571428571427,0.0957,0.0964,0.04113184969380115,10.743571428571428,9.53,13.26,0.005600652346108494,0.0017783097374762455,56.55,0.8091996088534901,10.809761904761904,0.6357673497023112,10.250513347022586,0.14426963282014715,14.426963282014714,1,40.98717112415742,0.6357466063348417,0.007314524555903932,0.39139559286463804,20.09,0.41755823851442964,0.4303137765006846,0.049178301061471696,Medium
TGT,Target Corporation,Consumer Staples,45.44,148.0,0.13120554225707445,2014-04-01,2024-07-01,13.682142857142857,14.765,6.036124800999431,15.35,15.29,27.05,0.0,4,0.5656476183894453,4,0.25473095238095234,0.1166,0.3311,0.13742204617411502,2.689047619047619,1.67,2.88,0.008603925699845848,0.0026231744536408265,30.990000000000002,0.21314755812136604,15.12236842105263,0.6251894729567555,10.250513347022586,0.1430993129389171,14.309931293891708,1,68.19982394366197,-0.003908794788273648,1.8396226415094343,0.7245508982035929,27.05,0.44116808777860633,0.539479183387966,-0.0003820009659433188,Medium
HPQ,HP Inc.,Information Technology,10.92,35.5,0.15505834281999192,2014-04-01,2024-07-01,7.38547619047619,6.904999999999999,2.6116186947439997,4.14,12.46,13.44,3.53,0,0.2165722301380291,0,-1.256802380952381,0.2012,-2.2667,1.1241818079435666,-15.592857142857142,2.64,-28.34,0.00963972490179692,0.0023631106417390407,7.310498,0.06611255771095824,7.38547619047619,0.2165722301380291,10.250513347022586,0.14256975759747048,14.256975759747048,1,66.94595238095238,2.0096618357487923,-12.265904572564613,-11.734848484848484,9.91,0.3536154781883619,-0.8944777834457021,0.1134797308742066,Medium
NI,NiSource,Utilities,10.91,34.39,0.08369457960016786,2014-04-01,2024-07-01,19.872857142857143,17.565,16.36534087275707,6.27,20.84,79.57,0.0,6,1.0888603660178937,6,0.055985714285714284,0.0921,0.0741,0.03880625780205175,2.8304761904761904,2.86,1.99,0.009607351640193426,0.0009428301318775789,8.191876,0.046940616796152704,23.185,1.2703370936875424,10.250513347022586,0.14207513272238348,14.207513272238348,1,75.08593950504125,2.323763955342903,-0.1954397394136808,-0.30419580419580416,79.57,0.823502164541007,0.69314571220812,0.12431550540239367,Very Low
EBAY,eBay,Consumer Discretionary,17.8,64.83,0.17414833596558443,2014-04-01,2024-07-01,10.428809523809523,7.765,15.13884572111467,0.0,16.29,94.16,0.0,9,0.3607436230251865,9,0.5497404761904762,-0.0052,0.3422,0.6508224762858088,2.6704761904761902,1.2,2.67,0.00254515335091119,0.002503295496231254,4.61,0.1066905279641028,13.273030303030305,0.45912824748660097,10.250513347022586,0.14202117461449215,14.202117461449216,1,25.89887640449438,inf,-66.8076923076923,1.225,94.16,1.4516369952439812,1.1838722169337035,inf,High
VRSN,Verisign,Information Technology,48.81,189.96,0.11646166119144533,2014-04-01,2024-07-01,29.118333333333332,29.634999999999998,6.497467768167379,12.78,22.09,41.32,12.78,0,0.8877631680847033,0,-0.4854857142857143,-1.1289,-0.4955,0.15301404617722564,-2.6561904761904764,-4.67,-1.77,0.0,0.0,0.0,0.0,29.118333333333332,0.8877631680847033,10.250513347022586,0.1417553452829179,14.175534528291788,0,0.0,0.7284820031298905,-0.5610771547524138,-0.6209850107066381,28.54,0.2231400985003965,-0.31517723730007635,0.05483772789775232,Low
ABT,Abbott Laboratories,Health Care,33.45,113.47,0.09819003747394836,2014-04-01,2024-07-01,45.165238095238095,34.685,42.440472299048686,22.01,34.49,213.23,11.25,0,1.1952125825012008,0,0.12677857142857143,0.0996,0.1465,0.06152043299553561,1.0738095238095238,0.75,0.86,0.005385609588712118,0.0011906699065714088,14.93,0.11073374749331862,45.165238095238095,1.1952125825012008,10.250513347022586,0.14022152099574137,14.022152099574136,1,44.633781763826605,0.5670149931849159,0.4708835341365462,0.14666666666666664,201.98,0.9396711738695187,0.4852589227209975,0.044793769086934665,Very Low
PEG,Public Service Enterprise Group,Utilities,28.36,88.59,0.09061806602499624,2014-04-01,2024-07-01,14.530238095238095,12.675,9.140700855899942,12.12,21.77,38.55,0.0,4,0.8342866906559048,4,0.09884999999999998,0.102,0.1288,0.06441580721773339,2.1502380952380955,1.85,2.36,0.011016542450910691,0.0017417972024541609,19.95,0.06900865976057798,16.059736842105263,0.9221063423038947,10.250513347022586,0.13989236270155492,13.98923627015549,1,70.34555712270803,0.7962046204620463,0.26274509803921575,0.2756756756756755,38.55,0.6290812852471817,0.6516520709937623,0.058800062219284355,Very Low
CB,Chubb Limited,Financials,83.56,287.44,0.10128441902744977,2014-04-01,2024-07-01,13.163571428571428,12.175,3.515794204019544,8.37,11.77,24.6,8.31,0,0.7505616135698399,0,0.09981190476190475,0.1174,0.1522,0.031000528731769162,2.4261904761904765,2.21,2.57,0.005792067350654474,0.0021370408154992456,31.7,0.16161136906454796,13.163571428571428,0.7505616135698399,10.250513347022586,0.13966173612153732,13.966173612153732,1,37.93681187170895,0.4062126642771805,0.2964224872231686,0.1628959276018099,16.29,0.26708513134881773,0.31058949136096586,0.03381606620491784,Low
CMS,CMS Energy,Utilities,22.71,70.1,0.07447884482521955,2014-04-01,2024-07-01,18.251190476190477,18.475,3.490660153079547,12.08,20.03,25.0,12.08,0,1.0184012680538368,0,0.13221666666666665,0.1444,0.1226999999999999,0.023592608564162395,3.721190476190476,3.81,3.03,0.009125637247393884,0.001463633308484196,16.215,0.07646564440007787,18.251190476190477,1.0184012680538368,10.250513347022586,0.13912075779104072,13.912075779104072,1,71.40026420079259,0.658112582781457,-0.15027700831024995,-0.20472440944881895,12.92,0.19125657351684947,0.17843899077899206,0.05056924912076233,Very Low
ALLE,Allegion,Industrials,42.67,145.74,0.12344752308287175,2014-07-01,2024-07-01,24.980243902439025,25.26,5.64557724586462,27.71,22.39,42.61,16.26,0,1.2461526705133565,0,0.8456658536585366,-8.823500000000001,0.4039,10.96752628881303,51.215609756097564,331.03,2.17,inf,0.0,10.79,0.13916607029714972,24.980243902439025,1.2461526705133565,10.001368925393566,0.13877983448361575,13.877983448361576,1,25.287086946332316,-0.19198845182244678,-1.0457754859182864,-0.9934447028970184,26.349999999999998,0.22600168628911568,12.969101497199038,-0.021089416321318555,Low
MO,Altria,Consumer Staples,22.0,51.04,0.11333154223489139,2014-04-01,2024-07-01,12.981428571428571,10.15,13.499840030023947,10.14,8.62,86.45,0.0,3,0.5478820670586644,3,0.1434761904761905,1.0402,-2.7474000000000003,2.076245949504517,0.2754761904761905,6.58,-11.0,0.02261926816045055,0.004667738665287404,32.28,0.1649992081070638,13.980000000000004,0.5900268414477924,10.250513347022586,0.13872611268685686,13.872611268685686,1,146.72727272727272,-0.14990138067061157,-3.6412228417612,-2.6717325227963524,86.45,1.0399348542991926,14.471013919546913,-0.015718546848254467,Low
AMT,American Tower,Real Estate,71.58,230.87,0.10314648971146939,2014-04-01,2024-07-01,52.34095238095239,49.19,14.810834993922164,39.99,97.41,103.01,31.69,0,1.5977949481921436,0,0.21374761904761902,0.186,0.1054,0.11202675472707672,5.078571428571429,3.73,5.16,0.006335774942547662,0.005613721699266282,40.22,1.0177133851249502,52.34095238095239,1.5977949481921436,10.250513347022586,0.13872489077830652,13.872489077830652,1,56.18887957530036,1.435858964741185,-0.43333333333333335,0.3833780160857909,71.32000000000001,0.2829683893813143,0.5241076145139153,0.09073756574883851,Low
RF,Regions Financial Corporation,Financials,7.59,23.11,0.16068130954052118,2014-04-01,2024-07-01,9.746190476190478,9.395,2.2544178334354887,10.13,13.06,14.24,5.85,0,0.5605139930331973,0,0.08955714285714284,0.0663,0.0926999999999999,0.030192198498523025,7.156190476190476,5.97,7.41,0.010271702756649459,0.0031580466380683775,5.62,0.06357067819834063,9.746190476190478,0.5605139930331973,10.250513347022586,0.1386665833510865,13.86665833510865,1,74.04479578392622,0.2892398815399802,0.3981900452488672,0.24120603015075384,8.39,0.23131272048734675,0.3371277548088391,0.025094084671679173,High
PSA,Public Storage,Real Estate,123.13,363.87,0.10614678344844472,2014-04-01,2024-07-01,25.81,25.095,6.21899882147146,24.53,37.79,37.79,11.58,0,0.8050203021377703,0,0.16960238095238095,0.0965,0.1712,0.0868227981976838,0.390952380952381,0.07,1.04,0.011333855437136227,0.006668512382292989,100.15,2.069478787192271,25.81,0.8050203021377703,10.250513347022586,0.1381753282691851,13.81753282691851,1,81.33679850564445,0.5405625764370158,0.7740932642487045,13.857142857142856,26.21,0.24095307328444246,0.5119196895122654,0.043059932287107916,Low
DGX,Quest Diagnostics,Health Care,47.4,154.48,0.1307928400182418,2014-04-01,2024-07-01,14.76357142857143,15.35,3.7015262649203873,8.98,20.76,20.76,7.34,0,0.4745476061471344,0,0.1703238095238095,0.1964,0.1274,0.05955383221485439,1.1654761904761906,1.37,1.35,0.0057189745987077335,0.0015278880717108563,22.14,0.1550025289217096,14.76357142857143,0.4745476061471344,10.250513347022586,0.13692035484695397,13.692035484695397,1,46.708860759493675,1.311804008908686,-0.3513238289205702,-0.014598540145985413,13.420000000000002,0.2507202463055079,0.3496506588324599,0.08518963654279244,Medium
REGN,Regeneron Pharmaceuticals,Health Care,282.47,1051.24,0.1536482607645372,2014-04-01,2024-07-01,40.81333333333333,25.545,36.67982256963408,80.48,26.01,143.78,8.76,0,1.4552298989635393,0,0.24585714285714283,0.1902,0.1685,0.09848150536499076,0.4095238095238095,0.46,0.28,0.0,0.0,0.0,0.0,40.81333333333333,1.4552298989635393,10.250513347022586,0.13678449893087374,13.678449893087375,0,0.0,-0.676814115308151,-0.11409043112513143,-0.3913043478260869,135.02,0.8987215592037098,0.40056393814929425,-0.10433811573458984,Medium
STZ,Constellation Brands,Consumer Staples,71.43,239.69,0.0817426244922263,2014-04-01,2024-07-01,77.19904761904762,22.020000000000003,202.6466197031661,7.24,77.57,898.91,0.0,5,2.0267945209086338,5,0.15069285714285713,0.4286999999999999,0.06,0.10795041633435036,1.4402380952380953,1.81,1.83,0.0032715533185109064,0.0012195715764180032,25.7,0.277156626452494,87.63135135135136,2.300685672382774,10.250513347022586,0.1365992157435698,13.659921574356982,1,35.97928041439171,9.714088397790055,-0.8600419874037788,0.011049723756906087,898.91,2.6249885970505975,0.7163605387879344,0.26031296634301393,Very Low
GD,General Dynamics,Industrials,92.74,300.77,0.09906513490123786,2014-04-01,2024-07-01,15.829761904761906,15.205,3.1647205310246536,13.01,22.91,22.91,9.96,0,0.766564273666114,0,0.22543809523809522,0.1693,0.1659,0.03835059672878799,2.1152380952380954,1.62,1.5,0.00623478802421335,0.0026301672223325166,41.76,0.4365728104398292,15.829761904761906,0.766564273666114,10.250513347022586,0.13594263626555025,13.594263626555026,1,45.0291136510675,0.7609531129900077,-0.02008269344359134,-0.07407407407407414,12.95,0.19992218139886506,0.17011586568048412,0.05675471374193575,Very Low
APD,Air Products,Materials,93.71,295.94,0.10903201414960248,2014-04-01,2024-07-01,24.250238095238096,23.42,8.309076872824884,19.65,17.23,46.36,7.87,0,1.1324090468762502,0,0.1648785714285714,0.1366,0.2257999999999999,0.06619139482688756,1.015952380952381,1.33,1.12,0.006813060532360249,0.0027079882100796947,49.665253,0.4962280946482363,24.250238095238096,1.1324090468762502,10.250513347022586,0.1357800736345509,13.578007363455091,1,52.99888272329527,-0.1231552162849872,0.6530014641288425,-0.15789473684210523,38.49,0.34263898111814817,0.4014554120246181,-0.012739493978512262,Low
CSCO,Cisco,Information Technology,16.65,48.08,0.10139274119405314,2014-04-01,2024-07-01,27.65642857142857,14.935,76.03587509569377,11.25,18.93,499.56,0.0,2,0.6242450312231645,2,0.2132857142857143,0.1369999999999999,0.226,0.09689993977049796,1.2530952380952383,0.83,1.74,0.009603622631862358,0.0038950192157381634,13.32,0.09276999394741539,29.03925,0.6554572827843228,10.250513347022586,0.1357698011362103,13.57698011362103,1,80.0,0.6826666666666666,0.6496350364963516,1.0963855421686748,499.56,2.749302025723063,0.4543198783613434,0.05207691213466914,Low
STX,Seagate Technology,Information Technology,37.21,109.53,0.2287646837013841,2014-04-01,2024-07-01,13.090952380952382,10.99,11.332444854836973,8.65,28.6,67.06,0.0,5,0.40611022080116693,5,0.7477261904761905,0.5389,-0.5075,1.920500675581002,4.4471428571428575,2.35,-7.13,0.015363207466269825,0.0072905129769641214,26.78,0.06566023126522294,14.860000000000001,0.4609899803688922,10.250513347022586,0.13503371469734615,13.503371469734615,1,71.96990056436442,2.3063583815028905,-1.941733160141028,-4.034042553191489,67.06,0.8656700081902311,2.5684544690857067,0.12373976174712031,Very High
AME,Ametek,Industrials,48.69,171.46,0.1111259607433252,2014-04-01,2024-07-01,24.819285714285716,23.380000000000003,4.734787394643383,21.64,29.87,35.72,17.11,0,1.1994723124460778,0,0.16724047619047616,0.1739,0.146,0.013695451613205897,0.8669047619047618,0.9,0.55,0.0018114497888249061,0.00021312243668074633,6.71,0.0652757040386912,24.819285714285716,1.1994723124460778,10.250513347022586,0.13491306136234082,13.491306136234083,1,13.781063873485316,0.38031423290203326,-0.16043703277745835,-0.38888888888888884,18.61,0.1907704939275545,0.08189077145180845,0.031942984783831285,Low
BAC,Bank of America,Financials,12.48,39.46,0.1483441328908017,2014-04-01,2024-07-01,12.800476190476191,11.605,6.013937857028435,19.81,14.35,38.47,7.47,0,0.7550146170044586,0,0.07569761904761903,0.0296,0.0747,0.02464559019670697,8.709761904761905,8.14,10.21,0.005844543879677573,0.001832648104870652,6.17,0.07173760095936679,12.800476190476191,0.7550146170044586,10.250513347022586,0.13482156258963562,13.482156258963563,1,49.43910256410256,-0.27561837455830385,1.5236486486486487,0.2542997542997543,31.0,0.46982141660502635,0.3255794634862054,-0.030966101720144357,Medium
EXPD,Expeditors International,Industrials,38.79,130.62,0.09247285894814433,2014-04-01,2024-07-01,19.64,20.165,3.856475074468912,22.29,25.46,26.62,9.06,0,0.966344750558945,0,0.29246666666666665,0.1723,0.3213,0.06896747790176237,0.7395238095238096,0.54,1.19,0.0036905650307999375,0.003835214588435584,10.55,0.2699702095665858,19.64,0.966344750558945,10.250513347022586,0.1343084687532934,13.430846875329339,1,27.19773137406548,0.14221624046657702,0.8647707486941378,1.2037037037037035,17.560000000000002,0.19635820134770426,0.23581312252711092,0.013056579119594458,Very Low
BRK.B,Berkshire Hathaway,Financials,126.56,460.26,0.0894991224279677,2014-04-01,2024-07-01,19.013809523809524,14.055,22.616657896379348,14.77,9.3,126.04,0.0,2,1.0458886244736616,2,0.10516666666666664,0.0936999999999999,0.1792,0.06325881281192355,1.0171428571428571,1.13,0.82,0.0,0.0,0.0,0.0,19.9645,1.0981830556973446,10.250513347022586,0.13422798806910308,13.422798806910308,0,0.0,-0.3703452945159106,0.9124866595517631,-0.2743362831858407,126.04,1.1894858769915757,0.6015101059770862,-0.044124740939313845,Very Low
WEC,WEC Energy Group,Utilities,33.34,95.35,0.08459039306618844,2014-04-01,2024-07-01,17.89428571428571,17.759999999999998,3.121628829717371,12.26,23.31,23.31,11.51,0,0.9988430035968162,0,0.11472142857142854,0.1445,0.1048,0.013049428278557358,2.4076190476190478,2.33,2.65,0.009920386136287646,0.001907992038755656,25.327,0.1385516524437355,17.89428571428571,0.9988430035968162,10.250513347022586,0.13370634885342003,13.370634885342003,1,75.96580683863226,0.9013050570962479,-0.2747404844290657,0.13733905579399133,11.799999999999999,0.17444836187148013,0.11374883002291454,0.06469006803745758,Very Low
AEE,Ameren,Utilities,29.91,86.81,0.08066786760496891,2014-04-01,2024-07-01,17.696190476190477,18.07,3.581140949392984,12.46,16.89,31.1,11.66,0,0.9800704337452603,0,0.09634761904761904,0.0872,0.0971,0.009100877419378602,2.486666666666667,2.22,2.62,0.009434215320601094,0.0021939257729629183,21.217,0.08478952899764387,17.696190476190477,0.9800704337452603,10.250513347022586,0.1334662225931902,13.34662225931902,1,70.93614175860917,0.35553772070626,0.11353211009174319,0.18018018018018012,19.44,0.20236790252745457,0.0944587682533241,0.030121121072641976,Very Low
TRV,Travelers Companies (The),Financials,74.19,233.13,0.11168769706278592,2014-04-01,2024-07-01,11.68547619047619,11.285,2.8985557399277413,7.49,11.96,17.95,7.17,0,0.6742286519885061,0,0.12031666666666666,0.1417,0.176,0.022484747314315507,3.528809523809524,3.11,3.86,0.006684010154556432,0.0009497421184589764,33.3,0.14640881144824042,11.68547619047619,0.6742286519885061,10.250513347022586,0.13283543206511483,13.283543206511483,1,44.88475535786494,0.5967957276368492,0.242060691601976,0.24115755627009647,10.78,0.24804772117802956,0.18687973941805383,0.04671443386676,Low
WMT,Walmart,Consumer Staples,21.36,68.3,0.08786472873245472,2014-04-01,2024-07-01,24.798095238095236,24.020000000000003,11.140243951897176,13.21,35.51,52.13,10.23,0,1.0392148906698184,0,0.1616190476190476,0.2012,0.1754,0.04124506319664497,1.747142857142857,1.59,1.81,0.0059560292889984335,0.001924064899927796,7.464,0.012493183277458974,24.798095238095236,1.0392148906698184,10.250513347022586,0.13146819896633777,13.146819896633776,1,34.943820224719104,1.6881150643451928,-0.12823061630218682,0.1383647798742138,41.900000000000006,0.4492378888352422,0.25519927139939436,0.10127366369138557,Very Low
XEL,Xcel Energy,Utilities,23.31,65.3,0.08029015078997725,2014-04-01,2024-07-01,17.66857142857143,17.395000000000003,3.0180938673829343,12.02,19.38,22.32,11.44,0,0.9796032497421814,0,0.1035,0.1002,0.1033999999999999,0.004481778828034095,2.718095238095238,2.5,2.58,0.009609167020141965,0.0019002922141600678,17.348,0.07687397110347029,17.66857142857143,0.9796032497421814,10.250513347022586,0.131424592534525,13.142459253452499,1,74.42299442299442,0.6123128119800333,0.031936127744509955,0.03200000000000003,10.88,0.17081708499094875,0.043302210898880145,0.04770241027340538,Very Low
